Student Id,Course,First Name,Last Name,Address,Email Address,Phone Number,Error
Stud 0080,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0081,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0082,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0083,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0084,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0085,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0086,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0087,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0088,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0089,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0090,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0091,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0092,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0093,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0094,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0095,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0096,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0097,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0098,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0099,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0100,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0101,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0102,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0103,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0104,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0105,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0106,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0107,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0108,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0109,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0110,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0111,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0112,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0113,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0114,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0115,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0116,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0117,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0118,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0119,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0120,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0121,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0122,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0123,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0124,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0125,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0126,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0127,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0128,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0129,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0130,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0131,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0132,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0133,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0134,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0135,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0136,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0137,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0138,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0139,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0140,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0141,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0142,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0143,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0144,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0145,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0146,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0147,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0148,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0149,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0150,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0151,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0152,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0153,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0154,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0155,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0156,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0157,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0158,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0159,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0160,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0161,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0162,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0163,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0164,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0165,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0166,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0167,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0168,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0169,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0170,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0171,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0172,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0173,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0174,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0175,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0176,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0177,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0178,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0179,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0180,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0181,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0182,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0183,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0184,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0185,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0186,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0187,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0188,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0189,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0190,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0191,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0192,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0193,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0194,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0195,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0196,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0197,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0198,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0199,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0200,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0201,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0202,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0203,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0204,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0205,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0206,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0207,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0208,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0209,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0210,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0211,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0212,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0213,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0214,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0215,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0216,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0217,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0218,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0219,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0220,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0221,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0222,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0223,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0224,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0225,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0226,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0227,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0228,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0229,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0230,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0231,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0232,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0233,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0234,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0235,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0236,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0237,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0238,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0239,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0240,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0241,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0242,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0243,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0244,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0245,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0246,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0247,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0248,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0249,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0250,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0251,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0252,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0253,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0254,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0255,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0256,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0257,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0258,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0259,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0260,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0261,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0262,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0263,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0264,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0265,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0266,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0267,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0268,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0269,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0270,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0271,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0272,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0273,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0274,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0275,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0276,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0277,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0278,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0279,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0280,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0281,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0282,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0283,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0284,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0285,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0286,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0287,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0288,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0289,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0290,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0291,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0292,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0293,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0294,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0295,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0296,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0297,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0298,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0299,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0300,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0301,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0302,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0303,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0304,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0305,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0306,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0307,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0308,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0309,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0310,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0311,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0312,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0313,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0314,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0315,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0316,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0317,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0318,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0319,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0320,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0321,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0322,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0323,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0324,MCA,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
