Student Id,Course,First Name,Last Name,Address,Email Address,Phone Number,Error
109,Medical,PU,HF,QO,s109@gmail.com,9111111219,Course not available
110,Medical,FA,XE,CG,s110@gmail.com,9111111220,Course not available
111,Medical,RJ,LY,WM,s111@gmail.com,9111111221,Course not available
112,Medical,SX,NV,UI,s112@gmail.com,9111111222,Course not available
113,Medical,SB,UO,DY,s113@gmail.com,9111111223,Course not available
114,Medical,BX,YT,ZM,s114@gmail.com,9111111224,Course not available
115,Medical,GE,EO,PD,s115@gmail.com,9111111225,Course not available
116,Medical,LW,GE,AE,s116@gmail.com,9111111226,Course not available
117,Medical,XA,ST,KH,s117@gmail.com,9111111227,Course not available
118,Medical,XB,WM,DR,s118@gmail.com,9111111228,Course not available
119,Medical,NP,ZS,OJ,s119@gmail.com,9111111229,Course not available
120,Medical,GY,WV,XB,s120@gmail.com,9111111230,Course not available
121,Medical,NW,NX,LN,s121@gmail.com,9111111231,Course not available
122,Medical,QJ,ET,CE,s122@gmail.com,9111111232,Course not available
123,Medical,XK,DT,WO,s123@gmail.com,9111111233,Course not available
124,Medical,RM,VU,EC,s124@gmail.com,9111111234,Course not available
125,Medical,UN,GH,PX,s125@gmail.com,9111111235,Course not available
126,Medical,RP,AH,FW,s126@gmail.com,9111111236,Course not available
127,Medical,BJ,LZ,MY,s127@gmail.com,9111111237,Course not available
128,Medical,WY,RF,KF,s128@gmail.com,9111111238,Course not available
129,Medical,WB,CY,HH,s129@gmail.com,9111111239,Course not available
130,Medical,XK,IG,TG,s130@gmail.com,9111111240,Course not available
131,Medical,AS,YC,QV,s131@gmail.com,9111111241,Course not available
132,Medical,SA,BE,CJ,s132@gmail.com,9111111242,Course not available
133,Medical,EH,SI,EM,s133@gmail.com,9111111243,Course not available
134,Medical,CP,WN,GG,s134@gmail.com,9111111244,Course not available
135,Medical,PY,SW,RF,s135@gmail.com,9111111245,Course not available
136,Medical,ZY,SO,QR,s136@gmail.com,9111111246,Course not available
137,Medical,HU,UL,FP,s137@gmail.com,9111111247,Course not available
138,Medical,LL,ML,EK,s138@gmail.com,9111111248,Course not available
139,Medical,YL,GU,GI,s139@gmail.com,9111111249,Course not available
140,Medical,PY,ZM,LM,s140@gmail.com,9111111250,Course not available
141,Medical,OX,PZ,KW,s141@gmail.com,9111111251,Course not available
142,Medical,JW,DU,XE,s142@gmail.com,9111111252,Course not available
143,Medical,PW,WO,TH,s143@gmail.com,9111111253,Course not available
144,Medical,BB,JZ,FU,s144@gmail.com,9111111254,Course not available
145,Medical,FM,AE,HN,s145@gmail.com,9111111255,Course not available
146,Medical,PJ,SB,AA,s146@gmail.com,9111111256,Course not available
147,Medical,EI,FN,MK,s147@gmail.com,9111111257,Course not available
148,Medical,BM,LQ,ZP,s148@gmail.com,9111111258,Course not available
149,Medical,OE,OE,JK,s149@gmail.com,9111111259,Course not available
150,Medical,DS,OK,SE,s150@gmail.com,9111111260,Course not available
151,Medical,SV,HX,HN,s151@gmail.com,9111111261,Course not available
152,Medical,WS,QG,YD,s152@gmail.com,9111111262,Course not available
153,Medical,PI,WL,OH,s153@gmail.com,9111111263,Course not available
154,Medical,CX,DZ,SC,s154@gmail.com,9111111264,Course not available
155,Medical,XO,DJ,WS,s155@gmail.com,9111111265,Course not available
156,Medical,KF,FJ,DL,s156@gmail.com,9111111266,Course not available
157,Medical,RL,XY,BN,s157@gmail.com,9111111267,Course not available
158,Medical,ZS,QC,SF,s158@gmail.com,9111111268,Course not available
159,Medical,DH,FE,VW,s159@gmail.com,9111111269,Course not available
160,Medical,WP,WD,KC,s160@gmail.com,9111111270,Course not available
161,Medical,KL,MU,TS,s161@gmail.com,9111111271,Course not available
162,Medical,MY,LU,ER,s162@gmail.com,9111111272,Course not available
163,Medical,MI,CK,SU,s163@gmail.com,9111111273,Course not available
164,Medical,OV,VV,NF,s164@gmail.com,9111111274,Course not available
165,Medical,IK,XS,XV,s165@gmail.com,9111111275,Course not available
166,Medical,BK,NP,EI,s166@gmail.com,9111111276,Course not available
167,Medical,ON,RU,ME,s167@gmail.com,9111111277,Course not available
168,Medical,BN,LV,ES,s168@gmail.com,9111111278,Course not available
169,Medical,BY,UP,YL,s169@gmail.com,9111111279,Course not available
170,Medical,GD,IB,HH,s170@gmail.com,9111111280,Course not available
171,Medical,KX,TS,LR,s171@gmail.com,9111111281,Course not available
172,Medical,TM,QL,GL,s172@gmail.com,9111111282,Course not available
173,Medical,EW,OQ,AU,s173@gmail.com,9111111283,Course not available
174,Medical,DZ,US,RC,s174@gmail.com,9111111284,Course not available
175,Medical,QM,VU,ZO,s175@gmail.com,9111111285,Course not available
176,Medical,WF,ZG,LB,s176@gmail.com,9111111286,Course not available
177,Medical,UN,UP,NK,s177@gmail.com,9111111287,Course not available
178,Medical,CP,VM,AX,s178@gmail.com,9111111288,Course not available
179,Medical,EV,XS,UU,s179@gmail.com,9111111289,Course not available
180,Medical,UN,MT,NQ,s180@gmail.com,9111111290,Course not available
181,Medical,NQ,IE,SB,s181@gmail.com,9111111291,Course not available
182,Medical,YX,AY,CX,s182@gmail.com,9111111292,Course not available
183,Medical,PP,NF,LR,s183@gmail.com,9111111293,Course not available
184,Medical,AF,NO,MT,s184@gmail.com,9111111294,Course not available
185,Medical,PZ,CU,SM,s185@gmail.com,9111111295,Course not available
186,Medical,KS,YD,EH,s186@gmail.com,9111111296,Course not available
187,Medical,LG,VR,GR,s187@gmail.com,9111111297,Course not available
188,Medical,XQ,CU,LG,s188@gmail.com,9111111298,Course not available
189,Medical,ZC,VQ,QI,s189@gmail.com,9111111299,Course not available
190,Medical,PZ,LN,YG,s190@gmail.com,9111111300,Course not available
191,Medical,TO,RO,VK,s191@gmail.com,9111111301,Course not available
192,Medical,BP,SP,FZ,s192@gmail.com,9111111302,Course not available
193,Medical,WB,PJ,IX,s193@gmail.com,9111111303,Course not available
194,Medical,RH,VO,TL,s194@gmail.com,9111111304,Course not available
195,Medical,MO,MS,GQ,s195@gmail.com,9111111305,Course not available
196,Medical,JE,GI,EE,s196@gmail.com,9111111306,Course not available
197,Medical,CC,FJ,QO,s197@gmail.com,9111111307,Course not available
198,Medical,DN,PE,AH,s198@gmail.com,9111111308,Course not available
199,Medical,LD,MH,SM,s199@gmail.com,9111111309,Course not available
200,Medical,EI,ZQ,EU,s200@gmail.com,9111111310,Course not available
201,Medical,DT,ZM,RR,s201@gmail.com,9111111311,Course not available
202,Medical,MP,ED,WA,s202@gmail.com,9111111312,Course not available
203,Medical,WY,SR,CO,s203@gmail.com,9111111313,Course not available
204,Medical,CK,GB,QJ,s204@gmail.com,9111111314,Course not available
205,Medical,KP,XI,UA,s205@gmail.com,9111111315,Course not available
206,Medical,WM,PY,YD,s206@gmail.com,9111111316,Course not available
207,Medical,OH,BT,PE,s207@gmail.com,9111111317,Course not available
208,Medical,SU,VR,LX,s208@gmail.com,9111111318,Course not available
209,Medical,RK,VK,MK,s209@gmail.com,9111111319,Course not available
210,Medical,CE,DT,WZ,s210@gmail.com,9111111320,Course not available
211,Medical,IT,MA,EO,s211@gmail.com,9111111321,Course not available
212,Medical,BM,NH,QB,s212@gmail.com,9111111322,Course not available
213,Medical,CA,PE,HS,s213@gmail.com,9111111323,Course not available
214,Medical,XA,AT,KT,s214@gmail.com,9111111324,Course not available
215,Medical,WZ,FS,FU,s215@gmail.com,9111111325,Course not available
216,Medical,JR,SZ,PK,s216@gmail.com,9111111326,Course not available
217,Medical,OA,QX,JZ,s217@gmail.com,9111111327,Course not available
218,Medical,DD,VQ,VQ,s218@gmail.com,9111111328,Course not available
219,Medical,SL,XR,VD,s219@gmail.com,9111111329,Course not available
220,Medical,IA,JY,UK,s220@gmail.com,9111111330,Course not available
221,Medical,BG,MT,NR,s221@gmail.com,9111111331,Course not available
222,Medical,SV,IK,WV,s222@gmail.com,9111111332,Course not available
223,Medical,XG,QU,JJ,s223@gmail.com,9111111333,Course not available
224,Medical,FV,HG,WP,s224@gmail.com,9111111334,Course not available
225,Medical,IU,UZ,QC,s225@gmail.com,9111111335,Course not available
226,Medical,TI,DR,FH,s226@gmail.com,9111111336,Course not available
227,Medical,KM,VT,VW,s227@gmail.com,9111111337,Course not available
228,Medical,WL,UG,LT,s228@gmail.com,9111111338,Course not available
229,Medical,ZF,QW,EK,s229@gmail.com,9111111339,Course not available
230,Medical,BG,XK,FN,s230@gmail.com,9111111340,Course not available
231,Medical,RN,ZK,MD,s231@gmail.com,9111111341,Course not available
232,Medical,WK,MB,JQ,s232@gmail.com,9111111342,Course not available
233,Medical,ZA,KV,PZ,s233@gmail.com,9111111343,Course not available
234,Medical,BD,UA,NG,s234@gmail.com,9111111344,Course not available
235,Medical,YV,SL,IJ,s235@gmail.com,9111111345,Course not available
236,Medical,JL,ZZ,YF,s236@gmail.com,9111111346,Course not available
237,Medical,XR,PU,AP,s237@gmail.com,9111111347,Course not available
238,Medical,JA,VD,QK,s238@gmail.com,9111111348,Course not available
239,Medical,GG,RP,OM,s239@gmail.com,9111111349,Course not available
240,Medical,OT,NK,ZL,s240@gmail.com,9111111350,Course not available
241,Medical,YQ,DJ,RU,s241@gmail.com,9111111351,Course not available
242,Medical,EX,XJ,PW,s242@gmail.com,9111111352,Course not available
243,Medical,XX,HA,TR,s243@gmail.com,9111111353,Course not available
244,Medical,KT,CC,YZ,s244@gmail.com,9111111354,Course not available
245,Medical,VU,EE,WY,s245@gmail.com,9111111355,Course not available
246,Medical,QS,AK,AJ,s246@gmail.com,9111111356,Course not available
247,Medical,HE,TX,PG,s247@gmail.com,9111111357,Course not available
248,Medical,KP,VC,TG,s248@gmail.com,9111111358,Course not available
249,Medical,PY,HX,ZT,s249@gmail.com,9111111359,Course not available
250,Medical,KS,TR,JW,s250@gmail.com,9111111360,Course not available
251,Medical,MQ,ZV,BN,s251@gmail.com,9111111361,Course not available
252,Medical,HH,AS,UK,s252@gmail.com,9111111362,Course not available
253,Medical,BK,SD,LL,s253@gmail.com,9111111363,Course not available
254,Medical,AA,WL,SI,s254@gmail.com,9111111364,Course not available
255,Medical,GF,CU,GB,s255@gmail.com,9111111365,Course not available
256,Medical,BZ,JE,TV,s256@gmail.com,9111111366,Course not available
257,Medical,WC,WU,NO,s257@gmail.com,9111111367,Course not available
258,Medical,TK,CZ,ZQ,s258@gmail.com,9111111368,Course not available
259,Medical,HB,HQ,QS,s259@gmail.com,9111111369,Course not available
260,Medical,ZB,SD,MW,s260@gmail.com,9111111370,Course not available
261,Medical,YG,FF,HP,s261@gmail.com,9111111371,Course not available
262,Medical,WG,BZ,CW,s262@gmail.com,9111111372,Course not available
263,Medical,PY,LN,KA,s263@gmail.com,9111111373,Course not available
264,Medical,YB,SW,ZG,s264@gmail.com,9111111374,Course not available
265,Medical,WZ,FX,HU,s265@gmail.com,9111111375,Course not available
266,Medical,UC,YK,NO,s266@gmail.com,9111111376,Course not available
267,Medical,HB,VW,DF,s267@gmail.com,9111111377,Course not available
268,Medical,EJ,XG,DW,s268@gmail.com,9111111378,Course not available
269,Medical,PH,VX,LR,s269@gmail.com,9111111379,Course not available
270,Medical,BM,WK,KS,s270@gmail.com,9111111380,Course not available
271,Medical,UF,ZJ,RW,s271@gmail.com,9111111381,Course not available
272,Medical,GQ,FW,UI,s272@gmail.com,9111111382,Course not available
273,Medical,NO,UX,TC,s273@gmail.com,9111111383,Course not available
274,Medical,NS,WS,GU,s274@gmail.com,9111111384,Course not available
275,Medical,DX,EF,VC,s275@gmail.com,9111111385,Course not available
276,Medical,WB,ZY,BV,s276@gmail.com,9111111386,Course not available
277,Medical,SI,OC,PN,s277@gmail.com,9111111387,Course not available
278,Medical,PH,IP,AH,s278@gmail.com,9111111388,Course not available
279,Medical,SV,PA,BS,s279@gmail.com,9111111389,Course not available
280,Medical,YZ,LH,SY,s280@gmail.com,9111111390,Course not available
281,Medical,UK,MU,WY,s281@gmail.com,9111111391,Course not available
282,Medical,XX,BG,NA,s282@gmail.com,9111111392,Course not available
283,Medical,ZA,ZG,TQ,s283@gmail.com,9111111393,Course not available
284,Medical,FQ,WF,AH,s284@gmail.com,9111111394,Course not available
285,Medical,JE,GH,SU,s285@gmail.com,9111111395,Course not available
286,Medical,DX,VW,DB,s286@gmail.com,9111111396,Course not available
287,Medical,SD,NJ,NB,s287@gmail.com,9111111397,Course not available
288,Medical,NQ,JJ,AH,s288@gmail.com,9111111398,Course not available
289,Medical,HB,QM,FE,s289@gmail.com,9111111399,Course not available
290,Medical,XV,EB,PG,s290@gmail.com,9111111400,Course not available
291,Medical,DG,CH,PV,s291@gmail.com,9111111401,Course not available
292,Medical,LA,FP,BB,s292@gmail.com,9111111402,Course not available
293,Medical,PL,NT,SL,s293@gmail.com,9111111403,Course not available
294,Medical,QB,ZU,YJ,s294@gmail.com,9111111404,Course not available
295,Medical,QE,KM,HA,s295@gmail.com,9111111405,Course not available
296,Medical,IX,WT,HG,s296@gmail.com,9111111406,Course not available
297,Medical,QN,LI,OU,s297@gmail.com,9111111407,Course not available
298,Medical,QS,EE,HA,s298@gmail.com,9111111408,Course not available
299,Medical,WB,JT,VR,s299@gmail.com,9111111409,Course not available
300,Medical,IJ,VQ,QD,s300@gmail.com,9111111410,Course not available
301,Medical,ES,JF,MS,s301@gmail.com,9111111411,Course not available
302,Medical,UU,KZ,HU,s302@gmail.com,9111111412,Course not available
303,Medical,KO,GB,SE,s303@gmail.com,9111111413,Course not available
304,Medical,PK,FR,SI,s304@gmail.com,9111111414,Course not available
305,Medical,ML,GY,XF,s305@gmail.com,9111111415,Course not available
306,Medical,QO,NE,HS,s306@gmail.com,9111111416,Course not available
307,Medical,JZ,QC,WA,s307@gmail.com,9111111417,Course not available
308,Medical,MV,XL,MY,s308@gmail.com,9111111418,Course not available
309,Medical,MJ,TH,RR,s309@gmail.com,9111111419,Course not available
310,Medical,RA,LW,QA,s310@gmail.com,9111111420,Course not available
311,Medical,YM,ZL,WO,s311@gmail.com,9111111421,Course not available
312,Medical,BN,SM,BU,s312@gmail.com,9111111422,Course not available
313,Medical,UC,ZH,NJ,s313@gmail.com,9111111423,Course not available
314,Medical,DB,CS,RO,s314@gmail.com,9111111424,Course not available
315,Medical,QZ,HL,BQ,s315@gmail.com,9111111425,Course not available
316,Medical,PT,HG,DV,s316@gmail.com,9111111426,Course not available
317,Medical,OI,XM,NA,s317@gmail.com,9111111427,Course not available
318,Medical,DM,PV,JG,s318@gmail.com,9111111428,Course not available
319,Medical,BJ,FG,PB,s319@gmail.com,9111111429,Course not available
320,Medical,SF,VD,HK,s320@gmail.com,9111111430,Course not available
321,Medical,QP,TO,NF,s321@gmail.com,9111111431,Course not available
322,Medical,MS,MG,FP,s322@gmail.com,9111111432,Course not available
323,Medical,YZ,GB,IH,s323@gmail.com,9111111433,Course not available
324,Medical,SA,RE,MF,s324@gmail.com,9111111434,Course not available
325,Medical,OM,BC,MU,s325@gmail.com,9111111435,Course not available
326,Medical,IK,UZ,QB,s326@gmail.com,9111111436,Course not available
327,Medical,MK,YI,XB,s327@gmail.com,9111111437,Course not available
328,Medical,HF,WQ,GT,s328@gmail.com,9111111438,Course not available
329,Medical,VB,JF,NX,s329@gmail.com,9111111439,Course not available
330,Medical,IW,NB,MO,s330@gmail.com,9111111440,Course not available
331,Medical,AM,EK,BA,s331@gmail.com,9111111441,Course not available
332,Medical,EA,MW,RZ,s332@gmail.com,9111111442,Course not available
333,Medical,QB,UG,BP,s333@gmail.com,9111111443,Course not available
334,Medical,VN,SM,TT,s334@gmail.com,9111111444,Course not available
335,Medical,EC,FS,HG,s335@gmail.com,9111111445,Course not available
336,Medical,FU,ZS,HB,s336@gmail.com,9111111446,Course not available
337,Medical,IY,MO,VP,s337@gmail.com,9111111447,Course not available
338,Medical,JH,QX,JM,s338@gmail.com,9111111448,Course not available
339,Medical,WC,YO,LE,s339@gmail.com,9111111449,Course not available
340,Medical,HR,HK,NS,s340@gmail.com,9111111450,Course not available
341,Medical,TE,GF,YT,s341@gmail.com,9111111451,Course not available
342,Medical,OK,IY,MM,s342@gmail.com,9111111452,Course not available
343,Medical,TX,KP,AP,s343@gmail.com,9111111453,Course not available
344,Medical,PH,AM,OS,s344@gmail.com,9111111454,Course not available
345,Medical,VV,OO,NN,s345@gmail.com,9111111455,Course not available
346,Medical,YB,FS,KD,s346@gmail.com,9111111456,Course not available
347,Medical,FZ,IE,ER,s347@gmail.com,9111111457,Course not available
348,Medical,KX,MM,FA,s348@gmail.com,9111111458,Course not available
349,Medical,US,VI,LZ,s349@gmail.com,9111111459,Course not available
350,Medical,ER,WV,KS,s350@gmail.com,9111111460,Course not available
351,Medical,LX,NF,GN,s351@gmail.com,9111111461,Course not available
352,Medical,EW,GA,ZF,s352@gmail.com,9111111462,Course not available
353,Medical,WT,LR,RA,s353@gmail.com,9111111463,Course not available
354,Medical,ES,JQ,AZ,s354@gmail.com,9111111464,Course not available
355,Medical,UU,VS,NB,s355@gmail.com,9111111465,Course not available
356,Medical,MQ,HJ,HW,s356@gmail.com,9111111466,Course not available
357,Medical,WP,JJ,OI,s357@gmail.com,9111111467,Course not available
358,Medical,CQ,UI,VM,s358@gmail.com,9111111468,Course not available
359,Medical,XB,KR,TW,s359@gmail.com,9111111469,Course not available
360,Medical,IR,MZ,RA,s360@gmail.com,9111111470,Course not available
361,Medical,ZK,FC,SS,s361@gmail.com,9111111471,Course not available
362,Medical,NF,BU,CZ,s362@gmail.com,9111111472,Course not available
363,Medical,JY,MD,XC,s363@gmail.com,9111111473,Course not available
364,Medical,LE,FA,KG,s364@gmail.com,9111111474,Course not available
365,Medical,LR,TE,WY,s365@gmail.com,9111111475,Course not available
366,Medical,PI,SH,SH,s366@gmail.com,9111111476,Course not available
367,Medical,RR,FV,FI,s367@gmail.com,9111111477,Course not available
368,Medical,XP,YN,JX,s368@gmail.com,9111111478,Course not available
369,Medical,CM,UB,PN,s369@gmail.com,9111111479,Course not available
370,Medical,GK,FW,AI,s370@gmail.com,9111111480,Course not available
371,Medical,BE,LL,XW,s371@gmail.com,9111111481,Course not available
372,Medical,HX,AF,EP,s372@gmail.com,9111111482,Course not available
373,Medical,AC,BN,GC,s373@gmail.com,9111111483,Course not available
374,Medical,EI,ZX,OF,s374@gmail.com,9111111484,Course not available
375,Medical,YA,OC,DN,s375@gmail.com,9111111485,Course not available
376,Medical,DT,LT,JY,s376@gmail.com,9111111486,Course not available
377,Medical,RX,VB,XB,s377@gmail.com,9111111487,Course not available
378,Medical,DX,TR,JN,s378@gmail.com,9111111488,Course not available
379,Medical,MB,FR,VP,s379@gmail.com,9111111489,Course not available
380,Medical,VU,VO,XC,s380@gmail.com,9111111490,Course not available
381,Medical,ZB,BO,HJ,s381@gmail.com,9111111491,Course not available
382,Medical,VD,YT,RH,s382@gmail.com,9111111492,Course not available
383,Medical,JJ,VU,AY,s383@gmail.com,9111111493,Course not available
384,Medical,NL,HA,TZ,s384@gmail.com,9111111494,Course not available
385,Medical,DB,SJ,ZM,s385@gmail.com,9111111495,Course not available
386,Medical,XM,TV,RQ,s386@gmail.com,9111111496,Course not available
387,Medical,MN,DD,LG,s387@gmail.com,9111111497,Course not available
388,Medical,TX,SU,QF,s388@gmail.com,9111111498,Course not available
389,Medical,WE,ZV,WB,s389@gmail.com,9111111499,Course not available
390,Medical,NN,SL,JT,s390@gmail.com,9111111500,Course not available
391,Medical,KS,BA,NF,s391@gmail.com,9111111501,Course not available
392,Medical,HQ,NN,ZR,s392@gmail.com,9111111502,Course not available
393,Medical,KR,EU,FW,s393@gmail.com,9111111503,Course not available
394,Medical,ZM,AU,BN,s394@gmail.com,9111111504,Course not available
395,Medical,TM,QY,LX,s395@gmail.com,9111111505,Course not available
396,Medical,WI,MY,TQ,s396@gmail.com,9111111506,Course not available
397,Medical,FR,IV,EZ,s397@gmail.com,9111111507,Course not available
398,Medical,FF,FD,GH,s398@gmail.com,9111111508,Course not available
399,Medical,YV,UR,BB,s399@gmail.com,9111111509,Course not available
400,Medical,GE,KO,KK,s400@gmail.com,9111111510,Course not available
401,Medical,EK,TR,ZE,s401@gmail.com,9111111511,Course not available
402,Medical,FW,NS,XQ,s402@gmail.com,9111111512,Course not available
403,Medical,EA,GD,OE,s403@gmail.com,9111111513,Course not available
404,Medical,VA,HN,PS,s404@gmail.com,9111111514,Course not available
